,code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,代码,名称,涨跌幅度,前收盘,最高,最低,收盘,振荡幅度,成交量,总金额,市场比%%,换手率%%,5日量变%%
1266,300264,佳创视讯,通信设备,深圳,0.0,3.19,4.13,67152.75,57081.96,1580.85,9648.55,0.23,-0.033,1.44,8.52,20110916,6592.62,0.16,22.63,-1090.81,26.81,-11.53,26977,300264,佳创视讯,14.45,10.52,16.82,6.96,12.04,141.67,  36.80亿, 668.5亿,0.08,1153.45,-79.9
1267,600289,亿阳信通,软件服务,黑龙江,343.4,5.66,6.31,399300.81,312114.09,37419.82,147563.02,2.34,0.031,5.51,2.61,20000720,82523.11,1.31,1.94,10.47,68.01,2.4,46531,600289,亿阳信通,-24.8,18.47,20.86,10.34,13.89,101.74,  44.45亿, 644.7亿,0.12,785.41,-55.55
1268,601818,光大银行,银行,北京,5.89,398.1,466.79,383636704.0,0.0,1380800.0,3336500.0,0.71,0.5,4.67,0.88,20100818,7881000.0,1.69,1.01,2.35,0.0,34.54,275188,601818,光大银行,0.74,4.05,4.43,3.11,4.08,42.44,  223.6亿, 867.3亿,0.17,56.17,-24.15
1269,300026,红日药业,中成药,天津,29.41,21.42,30.11,726321.81,416168.97,101522.61,261714.47,0.87,0.158,1.91,3.25,20091030,205080.8,0.68,15.99,11.03,75.78,17.56,45729,300026,红日药业,-4.35,6.43,7.31,4.03,6.15,81.39,  39.68亿, 562.5亿,0.07,185.21,75.42
1270,000920,南方汇通,环境保护,贵州,64.91,4.22,4.22,175916.77,45264.76,44157.3,1988.68,0.05,0.192,2.32,7.17,19990616,29423.08,0.7,12.2,48.65,44.42,10.87,27405,000920,南方汇通,-11.74,19.67,24.96,13.97,17.36,78.67,   8.46亿, 154.3亿,0.02,200.44,-19.67
1271,000610,西安旅游,旅游服务,陕西,1537.52,2.35,2.37,136203.56,95120.86,21072.89,39470.71,1.67,0.006999999999999999,3.33,4.36,19960926,12051.37,0.51,6.12,114.74,5.98,0.29,37274,000610,西安旅游,2.97,13.81,17.49,9.98,14.22,75.25,  15.08亿, 216.6亿,0.03,641.53,-39.36
1272,600774,汉商集团,百货,湖北,396.15,1.74,1.75,168106.3,15759.3,112401.85,12893.73,0.74,0.039,3.26,6.38,19961108,18909.32,1.08,-6.03,3.19,32.21,1.03,13173,600774,汉商集团,4.28,19.41,30.2,13.76,20.24,119.48,  13.99亿, 277.6亿,0.05,802.08,36.08
1273,002266,浙富控股,电气设备,浙江,183.55,14.8,19.79,562742.44,221207.77,54586.98,12953.12,0.07,0.025,1.48,4.21,20080806,72183.65,0.36,75.93,1.16,27.03,6.76,170177,002266,浙富控股,-28.64,8.59,8.96,4.9,6.13,82.86,  50.65亿, 333.9亿,0.04,342.14,-85.07
1274,600410,华胜天成,软件服务,北京,410.88,8.92,11.04,892735.5,667618.69,46961.82,278156.5,2.52,0.03,5.3,2.36,20040427,93677.31,0.85,-2.43,-43.77,16.95,0.8,83027,600410,华胜天成,-23.96,15.86,20.53,9.29,12.06,120.99,  62.90亿, 966.9亿,0.18,704.79,-61.14
1275,601799,星宇股份,汽车配件,江苏,34.12,2.4,2.76,504729.91,400725.81,81300.35,265938.06,9.63,0.99,13.19,3.0,20110201,53722.36,1.95,33.76,19.49,21.75,10.53,12504,601799,星宇股份,11.3,34.51,49.2,21.83,38.41,125.38,   7.06亿, 263.1亿,0.05,294.41,-74.76
1276,002381,双箭股份,橡胶,浙江,67.07,2.16,4.29,248609.02,172085.81,47455.0,66297.77,1.55,0.14,3.8,3.3,20100402,45817.55,1.07,7.51,-30.89,28.27,7.59,35170,002381,双箭股份,-23.97,16.06,18.94,10.5,12.21,80.38,  19.30亿, 263.7亿,0.03,893.96,-61.96
1277,000766,通化金马,中成药,吉林,101.45,4.49,9.66,519363.59,137338.97,78184.63,364242.94,3.77,0.15,4.19,4.49,19970430,-67270.92,-0.7,266.07,1773.71,68.17,25.66,30934,000766,通化金马,10.8,16.57,24.99,11.41,18.36,119.02,  16.71亿, 313.0亿,0.04,372.22,-78.2
1278,300485,赛升药业,生物制药,北京,43.01,0.84,2.4,210245.45,172369.09,9064.92,103049.53,4.29,0.8390000000000001,8.5,5.66,20150626,70912.0,2.95,2.73,29.17,68.07,42.95,22993,300485,赛升药业,-40.8,79.07,88.22,41.32,46.81,113.5,   5.99亿, 445.9亿,0.05,709.07,-62.33
1279,002540,亚太科技,铝,江苏,32.66,7.05,10.4,314213.5,181551.81,50343.5,71100.31,0.68,0.193,2.74,3.06,20110118,101531.68,0.98,7.99,49.08,24.83,11.02,93208,002540,亚太科技,-11.87,9.35,10.39,6.34,8.24,63.88,  22.88亿, 190.3亿,0.02,324.79,-68.37
1280,000548,湖南投资,路桥,湖南,52.84,4.99,4.99,230945.55,166271.94,21706.82,47826.8,0.96,0.12,3.09,2.73,19931220,46050.23,0.92,14.77,749.1,59.24,41.48,69761,000548,湖南投资,-17.62,9.99,12.85,6.51,8.23,97.39,  35.84亿, 316.9亿,0.04,717.94,-59.7
1281,600650,锦江投资,公共交通,上海,59.1,3.91,5.52,444365.19,98805.17,113278.55,33812.03,0.61,0.32299999999999995,5.71,4.46,19930607,114104.45,2.07,7.33,14.11,19.08,10.36,94048,600650,锦江投资,-36.36,38.72,47.77,24.04,24.64,98.71,  26.12亿, 905.4亿,0.17,668.89,-83.05
1282,000680,山推股份,工程机械,山东,0.0,10.57,12.41,905070.13,487732.41,218451.95,119006.42,0.96,-0.066,2.5,2.54,19970122,30554.7,0.25,6.53,82.36,15.19,-2.49,108415,000680,山推股份,-6.13,6.52,8.29,4.7,6.12,76.38,  76.75亿, 452.5亿,0.05,726.12,64.38
1283,002016,世荣兆业,区域地产,广东,69.43,6.46,8.09,743969.94,675195.25,12999.3,5156.31,0.06,0.115,2.21,4.81,20040708,81839.81,1.01,29.73,109.01,35.23,8.18,22822,002016,世荣兆业,-24.72,14.36,14.76,7.36,10.81,100.54,  26.77亿, 266.2亿,0.03,414.38,-80.65
1284,300439,美康生物,医疗保健,浙江,62.23,1.1,3.48,212275.02,132364.42,22849.32,55108.93,1.59,0.42,4.03,8.47,20150422,54810.32,1.58,36.63,25.45,60.02,21.27,20112,300439,美康生物,-22.81,42.75,44.4,23.43,33.0,89.5,   9.17亿, 296.7亿,0.04,831.75,-73.61
1285,002694,顾地科技,塑料,湖北,600.62,3.04,3.46,220123.91,112973.52,70434.6,34785.64,1.01,0.043,2.76,12.4,20120816,19394.61,0.56,-22.11,-42.79,19.97,1.31,8369,002694,顾地科技,154.74,13.7,37.2,9.99,34.9,272.37,  13.87亿, 249.3亿,0.03,456.32,-72.92
1286,002437,誉衡药业,化学制药,黑龙江,24.73,21.48,21.98,843725.63,175405.77,167791.88,33963.9,0.15,0.259,1.73,4.94,20100623,111715.17,0.51,8.47,14.22,59.0,27.26,43588,002437,誉衡药业,-17.8,10.28,10.92,6.66,8.45,63.96,  22.98亿, 357.9亿,0.04,106.97,44.71
1287,600478,科力远,元器件,湖南,0.0,12.75,13.91,500336.56,203454.94,99717.11,12326.5,0.09,-0.086,1.0,10.73,20030918,-11014.51,-0.08,105.14,-4488.14,5.47,-9.42,50362,600478,科力远,-26.31,14.33,15.93,8.8,10.56,81.02,  31.04亿, 459.8亿,0.09,243.43,-73.74
1288,600635,大众公用,供气供热,上海,27.33,24.67,24.67,1638974.0,417135.84,387258.44,16697.53,0.07,0.177,2.37,2.73,19930304,124785.36,0.51,-3.79,8.94,12.28,13.03,228549,600635,大众公用,-33.61,9.52,10.94,5.73,6.32,90.92,  91.81亿, 686.8亿,0.13,372.1,-73.02
1289,002351,漫步者,电脑设备,深圳,90.31,2.8,5.88,188746.7,142253.13,21071.82,71787.02,1.22,0.107,2.92,4.41,20100205,36119.15,0.61,3.1,-18.88,33.14,13.22,42562,002351,漫步者,-1.76,12.48,15.04,7.22,12.26,108.31,  25.46亿, 401.2亿,0.05,909.48,-3.63
1290,002800,天顺股份,仓储物流,新疆,179.82,0.19,0.75,59389.07,47115.71,2874.24,15270.51,2.04,0.39,5.37,14.83,20160530,16415.95,2.2,0.0,0.0,14.36,6.62,17721,002800,天顺股份,722.51,9.24,113.38,12.2,76.0,829.34,   3.08亿, 269.5亿,0.03,1647.03,28878.16
1291,600488,天药股份,化学制药,天津,92.78,9.61,9.61,301498.44,151297.19,128452.22,60855.96,0.63,0.052000000000000005,2.56,2.54,20010618,73215.31,0.76,-17.98,-29.52,17.85,5.68,76210,600488,天药股份,-6.7,6.87,7.6,5.11,6.41,48.73,  14.86亿,  95.7亿,0.02,154.61,-62.77
1292,300171,东富龙,医疗保健,上海,44.38,3.33,6.35,406165.44,324387.03,40179.71,116923.7,1.84,0.292,4.53,3.82,20110201,92053.05,1.45,-11.03,-32.56,44.76,18.78,36394,300171,东富龙,-34.05,25.52,31.69,15.74,16.83,101.33,  22.42亿, 457.1亿,0.06,672.65,-78.8
1293,002196,方正电机,纺织机械,浙江,77.92,1.25,2.65,280152.72,104871.76,32938.82,188652.91,7.11,0.28,8.58,3.28,20071212,15463.49,0.58,32.05,294.64,23.91,9.99,28805,002196,方正电机,-4.91,28.53,38.6,20.68,27.13,86.65,  16.06亿, 468.7亿,0.06,1287.17,-41.25
1294,002137,麦达数字,元器件,深圳,46.73,2.55,5.76,196064.77,100470.45,6385.06,93902.88,1.63,0.244,2.78,5.47,20070613,7766.18,0.13,122.74,4936.63,24.54,24.56,35802,002137,麦达数字,-19.57,18.45,25.97,10.9,14.84,138.26,  35.78亿, 571.0亿,0.07,1401.54,-78.9
1295,002194,武汉凡谷,通信设备,湖北,0.0,4.37,5.65,269552.28,202092.48,44100.15,82525.71,1.46,-0.013,3.88,4.49,20071207,57046.11,1.01,-2.46,-112.09,13.59,-0.59,19364,002194,武汉凡谷,-1.42,16.89,21.0,9.69,16.65,116.72,  20.17亿, 303.4亿,0.04,461.23,0.25
1296,000837,秦川机床,机床制造,陕西,0.0,4.81,6.93,780513.69,471833.75,195616.06,145425.06,2.1,-0.034,3.99,2.18,19980928,52698.16,0.76,2.8,78.25,12.93,-1.21,69454,000837,秦川机床,-41.13,15.0,15.37,7.66,8.83,100.65,  37.93亿, 361.2亿,0.04,787.82,-49.4
1297,600169,太原重工,工程机械,山西,0.0,24.24,24.24,2729145.25,1937573.25,477767.44,122943.21,0.51,-0.405,1.84,2.37,19980904,52978.5,0.22,-51.28,-9119.15,2.51,-44.42,163178,600169,太原重工,-27.93,5.98,6.18,3.7,4.31,67.03,  70.24亿, 316.1亿,0.06,289.78,-27.42
1298,601177,杭齿前进,机械基件,浙江,503.86,4.0,4.0,388549.78,182622.72,107559.92,86056.52,2.15,0.016,4.07,2.69,20101011,30618.38,0.77,-2.44,121.83,19.82,0.58,20072,601177,杭齿前进,-11.94,12.06,12.97,8.15,10.62,59.14,  18.97亿, 199.4亿,0.04,474.24,-46.67
1299,000021,深科技,电脑设备,深圳,39.77,14.7,14.71,1034465.38,607700.69,244436.55,67823.25,0.46,0.206,3.65,3.0,19940202,189519.98,1.29,-5.73,116.29,5.37,2.87,118448,000021,深科技,-21.61,13.88,14.2,7.47,10.88,90.09,  66.89亿, 685.7亿,0.08,455.1,-67.26
1300,600874,创业环保,环境保护,天津,25.57,10.87,14.27,1068389.13,361249.0,42519.4,38231.1,0.27,0.257,3.27,2.68,19950630,244404.91,1.71,-0.53,12.22,39.72,24.74,88215,600874,创业环保,-24.34,11.38,11.29,7.03,8.61,60.6,  31.25亿, 276.5亿,0.05,287.41,-65.98
1301,603738,泰晶科技,元器件,湖北,114.13,0.17,0.67,75663.43,53462.05,19094.81,26720.73,4.01,0.79,7.89,11.4,20160928,17487.6,2.62,0.0,0.0,36.99,15.03,15381,603738,泰晶科技,335.83,19.37,98.99,25.56,84.42,287.28,   1.10亿,  97.3亿,0.02,659.52,79316.52
1302,601028,玉龙股份,钢加工,江苏,0.0,7.83,7.85,302611.19,206761.56,52739.38,90588.13,1.15,-0.378,2.92,3.76,20111107,47674.94,0.61,-25.5,-332.06,13.51,-21.05,52157,601028,玉龙股份,28.97,8.63,11.78,5.6,11.13,110.36,  32.24亿, 277.8亿,0.05,411.8,-75.48
1303,600259,广晟有色,小金属,海南,0.0,2.58,3.02,405015.69,305953.13,34415.93,76105.35,2.52,-0.392,1.57,36.63,20000525,-64000.55,-2.12,2.11,-23.32,4.63,-5.42,32537,600259,广晟有色,13.85,48.45,71.57,26.51,55.16,169.97,  20.08亿,  1010亿,0.19,777.33,-33.23
1304,600653,申华控股,汽车服务,上海,0.0,17.46,19.46,906356.31,435491.59,170154.34,34654.98,0.18,-0.087,1.1,4.01,19901219,-15587.95,-0.08,46.11,-6252.04,0.83,-2.6,218529,600653,申华控股,-19.74,5.42,5.73,3.24,4.35,76.85,  38.25亿, 169.7亿,0.03,219.0,-61.88
1305,600755,厦门国贸,商贸代理,福建,14.16,16.64,16.64,5748587.0,5184122.5,140443.34,179006.88,1.08,0.471,5.28,1.68,19961003,454763.5,2.73,52.93,75.94,5.68,1.19,124475,600755,厦门国贸,2.36,8.47,10.24,5.36,8.67,91.04,  73.08亿, 590.1亿,0.11,439.03,-49.45
1306,000965,天保基建,区域地产,天津,43.4,10.09,10.09,662259.19,556817.94,11013.86,189402.36,1.88,0.115,4.47,1.49,20000406,149189.5,1.48,77.95,41.81,28.72,14.92,36185,000965,天保基建,3.92,6.38,7.57,4.34,6.63,74.42,  39.22亿, 239.0亿,0.03,388.71,-57.57
1307,600030,中信证券,证券,深圳,20.4,98.15,121.17,54789192.0,0.0,352210.19,5444910.0,4.49,0.655,11.51,1.55,20030106,4656262.5,3.84,-36.24,-50.33,0.0,29.37,560921,600030,中信证券,0.52,17.27,21.42,12.95,17.36,65.41,  323.3亿,  5518亿,1.05,329.37,-23.74
1308,000905,厦门港务,港口,福建,36.06,5.31,5.31,531618.69,211214.92,77140.59,26092.35,0.49,0.232,5.42,2.06,19990429,181501.59,3.42,17.27,-13.72,4.77,2.04,45939,000905,厦门港务,-15.22,12.88,14.96,7.89,10.92,89.61,  20.86亿, 230.8亿,0.03,392.9,-54.85
1309,600227,赤天化,农药化肥,贵州,0.0,9.5,17.36,781380.0,243692.22,466053.56,109240.26,0.63,-0.08,2.11,3.19,20000221,17503.21,0.1,7.45,23.3,16.53,-4.41,84072,600227,赤天化,33.13,5.04,7.37,5.16,6.71,42.83,  39.20亿, 245.7亿,0.05,412.51,-53.56
1310,601038,一拖股份,农用机械,河南,33.28,5.94,9.96,1344905.63,749478.88,297377.53,212668.55,2.14,0.253,4.89,2.29,20120808,135398.81,1.36,-9.67,17.94,18.17,3.44,28827,601038,一拖股份,-9.37,12.7,15.04,8.86,11.51,69.75,  29.79亿, 337.8亿,0.06,501.67,-37.32
1311,600081,东风科技,汽车配件,上海,47.55,3.14,3.14,421937.0,236891.95,110085.55,1522.9,0.05,0.248,3.54,4.44,19970703,65543.81,2.09,8.52,-42.97,17.69,2.17,29212,600081,东风科技,-11.93,17.35,24.85,13.36,15.28,86.0,  18.05亿, 309.3亿,0.06,575.7,-43.04
1312,600377,宁沪高速,路桥,江苏,13.95,37.98,50.38,3678992.5,490232.56,170442.91,1044666.19,2.07,0.484,4.3,2.1,20010116,225453.59,0.45,-5.86,-1.11,57.33,38.93,23935,600377,宁沪高速,12.23,8.01,9.39,6.78,8.99,38.5,  13.16亿, 112.1亿,0.02,34.65,-39.09
1313,600428,中远航运,水运,广东,327.91,16.9,21.47,2076836.38,433751.06,1370750.25,428154.0,1.99,0.015,4.3,1.57,20020418,231852.8,1.08,-19.41,-90.93,10.42,0.77,136300,600428,中远航运,-54.07,14.24,12.82,5.27,6.54,143.26,  77.80亿, 560.1亿,0.11,460.26,-46.42
1314,000799,酒鬼酒,白酒,湖南,75.43,2.24,3.25,223008.8,140020.19,49945.0,116125.95,3.57,0.202,5.61,3.62,19970718,13796.15,0.42,0.04,7.38,74.0,15.09,68768,000799,酒鬼酒,22.8,16.14,26.29,12.12,19.82,116.91,  29.25亿, 574.9亿,0.07,1304.42,-21.56
1315,300515,三德科技,电器仪表,湖南,206.74,0.25,1.0,50614.5,38889.07,6206.0,20991.76,2.1,0.27,4.36,14.49,20160608,11079.17,1.11,0.0,0.0,55.81,17.04,20404,300515,三德科技,485.21,10.28,90.45,13.57,60.16,566.54,   3.51亿, 258.6亿,0.03,1402.43,34731.41
1316,002777,久远银海,软件服务,四川,191.13,0.2,0.8,100257.88,87365.84,6372.46,20205.24,2.53,0.444,5.19,21.8,20151231,10320.08,1.29,10.71,14.64,47.25,13.33,13225,002777,久远银海,722.64,13.25,136.0,17.65,109.0,670.54,   4.49亿, 441.5亿,0.05,2245.99,47181.87
1317,600641,万业企业,区域地产,上海,37.89,8.06,8.06,745558.81,721556.94,260.23,19126.48,0.24,0.269,4.79,2.84,19930407,198352.27,2.46,22.19,15.32,15.43,13.02,36283,600641,万业企业,-18.34,16.41,19.5,9.87,13.4,97.57,  24.40亿, 336.8亿,0.06,302.66,-89.22
1318,300055,万邦达,环境保护,北京,59.21,6.39,8.65,737332.19,449376.31,65228.17,360639.22,4.17,0.25,6.27,2.9,20100226,89857.93,1.04,-13.5,-16.9,31.58,16.56,70501,300055,万邦达,-24.46,23.43,23.98,14.32,17.7,67.46,  31.73亿, 588.9亿,0.07,496.86,-73.11
1319,600563,法拉电子,元器件,福建,25.19,2.25,2.25,229126.55,167062.67,33488.95,26196.86,1.16,1.217,8.81,4.64,20021210,133810.16,5.95,3.1,15.14,42.02,25.42,15996,600563,法拉电子,0.64,39.25,47.94,24.81,39.5,93.23,  13.24亿, 517.0亿,0.1,588.56,-65.57
1320,002790,瑞尔特,家居用品,福建,55.96,0.4,1.6,144864.75,103922.56,37686.71,66656.49,4.17,0.762,8.15,6.97,20160308,42612.68,2.66,-0.36,11.59,36.91,20.35,24039,002790,瑞尔特,150.86,21.59,60.88,25.97,54.16,134.42,   8.50亿, 404.6亿,0.05,2125.01,47333.74
1321,002388,新亚制程,元器件,深圳,435.29,3.82,4.0,109778.13,65060.78,8310.88,7981.25,0.2,0.02,1.44,7.91,20100413,8275.99,0.21,27.59,43.44,17.49,1.47,40522,002388,新亚制程,0.54,11.09,15.69,6.56,11.15,139.18,  41.69亿, 487.6亿,0.06,1091.83,-73.38
1322,600288,大恒科技,软件服务,北京,0.0,4.37,4.37,296090.41,195758.3,35400.09,18708.6,0.43,-0.01,3.37,4.73,20001129,72912.93,1.67,1.35,-151.67,22.83,-0.26,54365,600288,大恒科技,-2.04,17.15,20.6,9.48,16.8,117.3,  57.73亿, 849.7亿,0.16,1321.64,-46.03
1323,600722,金牛化工,化工原料,河北,295.91,6.8,6.8,127768.7,92661.49,32365.81,164531.3,2.42,0.023,1.28,7.12,19960626,-154719.52,-2.27,13.95,-93.37,6.35,3.1,27587,600722,金牛化工,26.66,6.94,9.76,5.21,8.79,87.33,  27.80亿, 205.7亿,0.04,408.65,-27.92
1324,002013,中航机电,航空,湖北,91.61,13.97,16.04,1865487.25,1217138.0,280260.56,301413.09,1.88,0.15,4.49,4.07,20040705,209165.52,1.3,11.3,27.58,23.0,4.81,61614,002013,中航机电,20.88,14.7,20.6,10.43,17.77,97.51,  34.71亿, 617.4亿,0.07,248.53,42.57
1325,000639,西王食品,食品,山东,66.96,3.77,4.55,222080.2,130209.02,67753.31,64573.03,1.42,0.256,4.2,5.44,19961126,72186.17,1.59,17.93,-8.01,26.62,5.9,23822,000639,西王食品,54.15,15.07,27.84,10.79,23.23,158.02,  14.70亿, 265.7亿,0.03,390.4,-26.64
1326,601226,华电重工,专用机械,北京,491.12,3.68,11.55,834652.38,698027.81,97618.1,122008.38,1.06,0.014,3.11,2.96,20141211,106356.32,0.92,-22.82,-92.48,12.32,0.55,47870,601226,华电重工,-27.57,12.37,12.88,8.5,8.96,51.53,  16.55亿, 160.3亿,0.03,450.4,66.08
1327,002073,软控股份,软件服务,山东,0.0,6.26,9.39,824836.69,524537.38,178415.02,95145.7,1.01,-0.038,5.01,2.3,20061018,195428.42,2.08,-26.98,-121.59,22.86,-2.62,58692,002073,软控股份,-33.39,17.01,17.57,10.05,11.33,74.83,  31.38亿, 387.8亿,0.05,501.36,-76.71
1328,600220,江苏阳光,纺织,江苏,46.95,17.83,17.83,458699.94,228417.2,180071.34,0.0,0.0,0.073,1.08,4.25,19990927,-401.71,0.0,3.84,100.13,27.45,8.4,147717,600220,江苏阳光,-16.91,5.44,6.4,3.71,4.52,72.51,  64.32亿, 302.5亿,0.06,360.66,-65.22
1329,002516,旷达科技,纺织,江苏,30.99,5.44,15.04,644377.25,218637.34,344815.91,14606.92,0.1,0.2,1.83,3.77,20101207,96925.07,0.64,17.36,26.02,37.76,16.02,71787,002516,旷达科技,-4.92,7.11,8.2,4.87,6.76,68.38,  39.54亿, 336.4亿,0.04,727.27,-43.28
1330,601933,永辉超市,超市连锁,福建,40.58,65.09,95.7,2802725.25,1945148.0,309338.63,651140.0,0.68,0.1,1.96,2.35,20101215,237196.34,0.25,17.72,36.57,20.04,2.2,117290,601933,永辉超市,-5.62,4.8,5.32,3.65,4.53,45.75,  80.15亿, 509.0亿,0.1,123.14,16.45
1331,603227,雪峰科技,化工原料,新疆,3435.95,4.22,6.59,264678.69,136701.48,88838.6,32702.28,0.5,0.002,1.75,5.27,20150515,11085.57,0.17,-0.78,-98.66,24.9,0.22,46228,603227,雪峰科技,-34.84,13.69,18.36,8.1,8.92,126.67,  18.01亿, 315.1亿,0.06,427.3,-28.07
1332,002204,大连重工,专用机械,辽宁,117.08,19.31,19.31,1699319.75,1281585.25,319295.13,240572.72,1.25,0.03,3.42,1.35,20080116,204048.67,1.06,-14.98,91.78,16.62,1.39,44372,002204,大连重工,-18.3,5.52,5.64,3.06,4.51,84.31,  37.79亿, 231.2亿,0.03,195.68,-47.48
1333,300097,智云股份,电器仪表,辽宁,145.44,0.83,1.49,192338.77,86828.32,6965.85,92534.7,6.19,0.311,8.68,6.95,20100728,20815.75,1.39,63.23,553.71,36.67,15.15,16380,300097,智云股份,53.93,38.98,63.5,27.67,60.0,129.49,  11.09亿, 514.8亿,0.06,1337.6,-64.2
1334,603023,威帝股份,汽车配件,黑龙江,70.3,1.27,3.6,53231.5,50027.12,2145.55,662.03,0.02,0.173,1.39,11.66,20150527,9679.4,0.27,4.63,17.95,55.65,46.16,22624,603023,威帝股份,13.51,13.84,24.11,12.28,15.71,96.34,  11.02亿, 323.1亿,0.06,867.98,-60.31
1335,600815,厦工股份,工程机械,福建,0.0,9.59,9.59,1009522.63,757059.88,120625.07,202150.72,2.11,-0.547,2.66,2.62,19940128,-70130.74,-0.73,4.85,-81.33,7.36,-21.36,54517,600815,厦工股份,-36.52,10.68,11.07,5.3,6.78,108.87,  30.81亿, 220.2亿,0.04,321.24,-78.11
1336,000686,东北证券,证券,吉林,21.11,20.9,23.4,7313631.0,0.0,72420.31,573251.44,2.45,0.52,6.63,2.1,19970227,493465.91,2.11,-38.14,-48.07,0.0,37.41,119574,000686,东北证券,-13.02,15.51,17.77,10.36,13.49,71.53,  114.7亿,  1587亿,0.19,548.87,-56.75
1337,002008,大族激光,电器仪表,深圳,29.36,9.9,10.66,955620.13,564338.81,154080.16,78972.63,0.74,0.594,4.85,4.79,20040625,286387.41,2.69,17.21,3.51,39.99,12.69,89375,002008,大族激光,-4.41,23.8,27.98,17.75,22.75,57.63,  44.39亿,  1014亿,0.12,448.28,-60.57
1338,002126,银轮股份,汽车配件,浙江,28.19,6.09,7.21,453321.25,212528.25,99534.53,44640.3,0.62,0.247,3.04,3.06,20070418,91986.35,1.28,7.3,26.07,27.52,8.11,49377,002126,银轮股份,-4.44,9.47,10.44,5.77,9.05,80.94,  38.07亿, 447.1亿,0.05,624.7,-68.8
1339,300228,富瑞特装,化工机械,江苏,0.0,3.87,4.71,355986.25,212570.91,96666.25,86952.18,1.85,-0.228,4.09,3.98,20110608,50465.32,1.07,-36.39,-535.0,22.41,-18.75,37383,300228,富瑞特装,-11.7,18.12,22.8,10.51,16.0,116.94,  49.63亿, 951.0亿,0.11,1284.0,-71.5
1340,002740,爱迪尔,服饰,深圳,92.66,1.29,3.0,148637.44,139612.22,4445.31,22223.57,0.74,0.132,3.26,5.0,20150122,40932.28,1.36,33.35,-15.12,15.45,5.13,24656,002740,爱迪尔,-9.56,17.16,24.87,11.0,15.52,126.09,  15.24亿, 359.3亿,0.04,1178.09,0.58
1341,600611,大众交通,公共交通,上海,28.56,15.63,23.64,1632356.13,659575.5,190637.06,14275.32,0.06,0.184,3.87,1.81,19920807,270269.22,1.14,7.32,5.05,30.01,24.27,176307,600611,大众交通,-27.92,9.49,10.6,5.87,6.84,80.58,  65.20亿, 654.8亿,0.12,417.04,-59.64
1342,002093,国脉科技,电信运营,福建,149.23,8.53,8.65,304829.0,164579.7,53310.32,1211.47,0.01,0.059,1.61,7.28,20061215,44954.55,0.52,185.47,107.66,28.46,5.94,59255,002093,国脉科技,-16.12,13.4,15.75,7.91,11.24,99.12,  36.87亿, 426.5亿,0.05,432.29,-44.24
1343,603508,思维列控,软件服务,河南,100.04,0.4,1.6,253235.2,216430.8,9090.45,134174.48,8.39,0.6679999999999999,14.8,6.02,20151224,80020.17,5.0,-6.5,-35.11,60.61,24.94,26470,603508,思维列控,76.7,48.16,137.73,52.99,85.1,159.92,   7.07亿, 647.6亿,0.12,1768.13,37918.05
1344,600586,金晶科技,玻璃,山东,120.56,14.23,14.59,932081.31,261984.7,408092.03,194150.86,1.33,0.029,2.75,1.71,20020815,58819.23,0.4,0.95,140.33,22.75,1.75,114540,600586,金晶科技,-17.86,5.6,7.05,3.6,4.6,95.83,  68.43亿, 335.7亿,0.06,480.95,-72.76
1345,002091,江苏国泰,商贸代理,江苏,23.87,5.3,5.46,422094.66,337382.56,39799.12,8110.93,0.15,0.444,3.35,4.22,20061208,102161.81,1.87,19.19,31.42,14.72,4.23,48943,002091,江苏国泰,-19.18,17.15,20.27,8.88,13.86,128.27,  51.91亿, 882.4亿,0.11,979.92,-80.81
1346,600232,金鹰股份,纺织,浙江,172.68,3.65,3.65,166159.13,125600.57,31498.98,39735.3,1.09,0.051,3.2,3.68,20000602,28747.44,0.79,-11.16,-24.46,13.4,2.57,39425,600232,金鹰股份,3.63,11.56,15.88,7.15,11.98,122.1,  30.91亿, 372.8亿,0.07,847.59,-54.91
1347,603883,老百姓,医药商业,湖南,49.83,0.84,2.67,474423.0,279177.41,22165.17,91405.53,3.42,0.78,8.15,6.36,20150423,95058.5,3.56,34.39,26.93,36.2,4.82,29596,603883,老百姓,-30.36,71.27,75.55,39.2,49.63,92.73,   6.08亿, 327.1亿,0.06,722.27,-82.52
1348,603609,禾丰牧业,饲料,辽宁,29.75,4.18,8.31,494899.59,270294.31,122765.46,10721.16,0.13,0.35600000000000004,3.46,4.08,20140808,177984.7,2.14,15.15,43.9,10.06,3.49,22104,603609,禾丰牧业,8.31,12.76,18.37,8.82,13.82,108.28,  14.64亿, 208.3亿,0.04,349.98,-46.8
1349,002114,罗平锌电,铅锌,云南,203.25,2.72,2.72,187647.3,54372.28,49721.34,70135.68,2.58,0.096,3.11,8.4,20070215,-17488.23,-0.64,10.88,196.45,18.3,4.25,41431,002114,罗平锌电,36.66,18.52,34.6,13.02,25.31,165.74,  34.62亿, 853.2亿,0.1,1273.89,27.61
1350,002340,格林美,小金属,深圳,78.47,23.33,29.11,1814793.38,885738.69,370582.19,281948.84,0.97,0.068,2.31,3.09,20100122,93506.25,0.32,60.94,5.22,13.93,3.83,201648,002340,格林美,-7.6,7.76,9.83,4.3,7.17,128.6,  154.5亿,  1458亿,0.18,662.22,-39.21
